participantID,BlockType, randColour, randOri, randSize, TestCondition, Response, trialResult, RT(ms) ,
KM20160602,3,1,2,2,3,2,1,53, 
KM20160602,3,1,1,1,3,1,1,147, 
KM20160602,3,2,1,1,3,1,1,80, 
KM20160602,3,2,2,1,3,1,1,147, 
KM20160602,3,1,2,2,3,2,1,27, 
KM20160602,3,1,1,1,3,2,0,53, 
KM20160602,3,1,2,1,3,1,1,187, 
KM20160602,3,1,1,1,3,1,1,93, 
KM20160602,3,2,2,2,3,2,1,13, 
KM20160602,3,2,1,2,3,2,1,187, 
KM20160602,3,1,2,1,3,1,1,280, 
KM20160602,3,2,2,2,3,2,1,187, 
KM20160602,3,2,2,2,3,2,1,40, 
KM20160602,3,2,1,2,3,2,1,120, 
KM20160602,3,1,1,2,3,2,1,27, 
KM20160602,3,2,1,2,3,2,1,13, 
KM20160602,3,2,1,2,3,2,1,3519, 
KM20160602,3,1,1,2,3,2,1,253, 
KM20160602,3,2,1,2,3,2,1,13, 
KM20160602,3,2,1,1,3,1,1,27, 
KM20160602,3,1,1,2,3,2,1,27, 
KM20160602,3,2,2,2,3,2,1,147, 
KM20160602,3,2,1,1,3,1,1,40, 
KM20160602,3,1,2,1,3,2,0,187, 
KM20160602,3,1,1,1,3,1,1,27, 
KM20160602,3,1,2,2,3,2,1,13, 
KM20160602,3,1,2,2,3,2,1,2026, 
KM20160602,3,2,2,2,3,2,1,13, 
KM20160602,3,2,2,1,3,1,1,40, 
KM20160602,3,1,2,2,3,2,1,53, 
KM20160602,3,1,2,2,3,2,1,147, 
KM20160602,3,1,1,2,3,2,1,13, 
KM20160602,3,2,1,1,3,1,1,1546, 
KM20160602,3,1,1,2,3,2,1,13, 
KM20160602,3,2,2,1,3,1,1,13, 
KM20160602,3,2,2,1,3,1,1,13, 
KM20160602,3,2,2,2,3,1,0,13, 
KM20160602,3,2,2,1,3,1,1,27, 
KM20160602,3,1,1,2,3,2,1,13, 
KM20160602,3,1,1,1,3,1,1,1866, 
KM20160602,3,2,2,2,3,2,1,27, 
KM20160602,3,2,2,1,3,1,1,746, 
KM20160602,3,2,2,1,3,1,1,160, 
KM20160602,3,1,1,1,3,1,1,293, 
KM20160602,3,1,2,1,3,1,1,427, 
KM20160602,3,2,1,2,3,2,1,200, 
KM20160602,3,1,1,2,3,2,1,213, 
KM20160602,3,1,2,1,3,1,1,80, 
KM20160602,3,1,1,2,3,1,0,120, 
KM20160602,3,1,2,2,3,1,0,240, 
KM20160602,3,1,2,1,3,1,1,227, 
KM20160602,3,2,1,1,3,1,1,120, 
KM20160602,3,2,1,1,3,1,1,240, 
KM20160602,3,2,1,2,3,2,1,227, 
KM20160602,3,2,2,2,3,2,1,200, 
KM20160602,3,1,1,1,3,1,1,14, 
KM20160602,3,2,1,1,3,1,1,1613, 
KM20160602,3,1,2,2,3,2,1,747, 
KM20160602,3,1,1,2,3,2,1,467, 
KM20160602,3,1,1,1,3,1,1,213, 
KM20160602,3,2,1,1,3,1,1,253, 
KM20160602,3,2,1,1,3,1,1,13, 
KM20160602,3,2,2,1,3,1,1,600, 
KM20160602,3,2,2,2,3,2,1,373, 
KM20160602,3,2,1,2,3,2,1,13, 
KM20160602,3,1,2,1,3,1,1,813, 
KM20160602,3,1,2,1,3,2,0,360, 
KM20160602,3,1,2,2,3,2,1,13, 
KM20160602,3,2,2,1,3,2,0,1586, 
KM20160602,3,2,2,1,3,1,1,160, 
KM20160602,3,1,2,2,3,1,0,906, 
KM20160602,3,1,1,1,3,1,1,440, 
KM20160602,3,1,2,1,3,1,1,613, 
KM20160602,3,1,2,1,3,1,1,693, 
KM20160602,3,1,2,2,3,2,1,440, 
KM20160602,3,2,1,1,3,2,0,746, 
KM20160602,3,1,1,1,3,2,0,613, 
KM20160602,3,2,1,1,3,1,1,480, 
KM20160602,3,2,1,2,3,2,1,467, 
KM20160602,3,2,1,2,3,2,1,520, 
KM20160602,3,1,1,1,3,1,1,1013, 
KM20160602,3,1,1,2,3,2,1,307, 
KM20160602,3,2,2,2,3,2,1,347, 
KM20160602,3,1,1,2,3,2,1,440, 
KM20160602,3,1,1,1,3,1,1,520, 
KM20160602,9,2,2,1,2,1,0,2279, 
KM20160602,9,1,1,1,2,1,1,480, 
KM20160602,9,1,2,1,2,2,1,387, 
KM20160602,9,1,1,2,3,2,1,880, 
KM20160602,9,1,1,1,1,1,1,680, 
KM20160602,9,2,1,1,3,2,0,1520, 
KM20160602,9,2,1,1,1,2,1,640, 
KM20160602,9,1,1,1,2,1,1,707, 
KM20160602,9,1,1,2,2,1,1,653, 
KM20160602,9,1,2,2,2,1,0,1266, 
KM20160602,9,1,2,2,3,2,1,866, 
KM20160602,9,2,1,2,2,2,0,1040, 
KM20160602,9,2,2,1,1,2,1,826, 
KM20160602,9,2,1,1,3,1,1,693, 
KM20160602,9,2,1,1,2,1,1,1173, 
KM20160602,9,2,2,2,3,2,1,666, 
KM20160602,9,1,2,1,3,1,1,1266, 
KM20160602,9,2,2,1,1,2,1,786, 
KM20160602,9,1,2,1,3,1,1,1200, 
KM20160602,9,2,1,1,3,1,1,480, 
KM20160602,9,1,1,1,3,1,1,1640, 
KM20160602,9,1,1,1,3,2,0,613, 
KM20160602,9,1,1,2,3,2,1,786, 
KM20160602,9,1,1,2,1,1,1,627, 
KM20160602,9,2,1,2,2,1,1,1173, 
KM20160602,9,2,1,2,3,2,1,773, 
KM20160602,9,1,1,2,2,2,0,506, 
KM20160602,9,1,1,1,2,1,1,453, 
KM20160602,9,2,1,1,2,1,1,440, 
KM20160602,9,2,2,1,2,2,1,960, 
KM20160602,9,2,2,1,2,2,1,467, 
KM20160602,9,1,2,2,3,2,1,373, 
KM20160602,9,2,2,1,1,2,1,853, 
KM20160602,9,1,1,2,1,1,1,480, 
KM20160602,9,2,1,2,1,2,1,507, 
KM20160602,9,1,2,1,2,2,1,866, 
KM20160602,9,2,1,1,1,2,1,733, 
KM20160602,9,1,1,1,1,1,1,533, 
KM20160602,9,2,1,2,3,2,1,1253, 
KM20160602,9,2,1,1,3,1,1,467, 
KM20160602,9,1,1,2,1,2,0,1413, 
KM20160602,9,1,1,1,2,1,1,920, 
KM20160602,9,1,1,1,2,1,1,493, 
KM20160602,9,2,2,1,3,2,0,826, 
KM20160602,9,2,2,1,2,2,1,1240, 
KM20160602,9,1,1,2,3,2,1,1253, 
KM20160602,9,1,1,1,1,1,1,693, 
KM20160602,9,1,2,2,2,2,1,626, 
KM20160602,9,2,1,2,1,2,1,627, 
KM20160602,9,2,2,2,1,2,1,813, 
KM20160602,9,2,1,2,1,2,1,693, 
KM20160602,9,1,2,2,2,2,1,760, 
KM20160602,9,1,1,1,1,1,1,626, 
KM20160602,9,2,2,1,1,2,1,680, 
KM20160602,9,1,1,2,2,1,1,480, 
KM20160602,9,2,1,1,2,1,1,573, 
KM20160602,9,1,2,1,2,2,1,1013, 
KM20160602,9,2,2,2,3,2,1,653, 
KM20160602,9,1,2,2,1,1,1,760, 
KM20160602,9,1,1,2,2,1,1,693, 
KM20160602,9,1,2,2,3,2,1,2066, 
KM20160602,9,1,1,1,1,1,1,786, 
KM20160602,9,2,2,2,2,2,1,520, 
KM20160602,9,2,1,1,3,2,0,653, 
KM20160602,9,1,1,1,1,1,1,693, 
KM20160602,9,1,2,1,2,2,1,600, 
KM20160602,9,2,2,1,3,1,1,547, 
KM20160602,9,2,2,2,2,2,1,440, 
KM20160602,9,2,2,2,2,2,1,600, 
KM20160602,9,1,2,2,2,1,0,1066, 
KM20160602,9,2,2,2,1,2,1,880, 
KM20160602,9,1,1,2,1,1,1,586, 
KM20160602,9,1,1,2,2,2,0,640, 
KM20160602,9,1,1,2,1,1,1,1293, 
KM20160602,9,2,2,2,2,1,0,787, 
KM20160602,9,1,2,1,1,1,1,680, 
KM20160602,9,2,1,1,2,2,0,1040, 
KM20160602,9,2,1,1,2,1,1,466, 
KM20160602,9,2,1,1,1,2,1,613, 
KM20160602,9,2,2,1,3,1,1,507, 
KM20160602,9,2,1,2,1,2,1,640, 
KM20160602,9,2,1,2,1,2,1,480, 
KM20160602,9,1,1,1,2,1,1,546, 
KM20160602,9,2,2,1,2,1,0,946, 
KM20160602,9,2,2,1,3,1,1,600, 
KM20160602,9,1,2,2,1,1,1,560, 
KM20160602,9,1,1,1,3,2,0,480, 
KM20160602,9,2,2,1,2,2,1,760, 
KM20160602,9,1,2,1,1,2,0,773, 
KM20160602,9,2,2,2,3,2,1,1373, 
KM20160602,9,2,2,1,3,1,1,480, 
KM20160602,9,2,2,2,1,2,1,640, 
KM20160602,9,1,1,1,1,1,1,933, 
KM20160602,9,1,1,1,1,1,1,520, 
KM20160602,9,2,1,1,3,1,1,706, 
KM20160602,9,2,1,2,3,2,1,573, 
KM20160602,9,1,1,1,3,1,1,707, 
KM20160602,9,1,2,2,3,2,1,587, 
KM20160602,9,2,2,1,3,1,1,933, 
KM20160602,9,2,1,1,1,2,1,466, 
KM20160602,9,2,2,2,3,2,1,573, 
KM20160602,9,1,2,1,1,1,1,453, 
KM20160602,9,1,1,1,3,2,0,546, 
KM20160602,9,2,2,2,1,2,1,986, 
KM20160602,9,2,1,2,1,2,1,493, 
KM20160602,9,1,2,1,3,1,1,520, 
KM20160602,9,1,1,1,3,1,1,480, 
KM20160602,9,1,1,1,1,1,1,1067, 
KM20160602,9,1,2,1,2,2,1,880, 
KM20160602,9,1,1,2,2,1,1,507, 
KM20160602,9,2,1,1,3,1,1,3945, 
KM20160602,9,2,1,1,2,1,1,1080, 
KM20160602,9,1,2,2,1,1,1,1200, 
KM20160602,9,1,2,2,2,2,1,1040, 
KM20160602,9,1,2,2,3,2,1,547, 
KM20160602,9,2,1,2,1,2,1,946, 
KM20160602,9,1,2,1,3,1,1,533, 
KM20160602,9,2,2,1,1,2,1,440, 
KM20160602,9,2,2,1,3,1,1,853, 
KM20160602,9,2,1,1,1,2,1,493, 
KM20160602,9,2,2,2,1,2,1,586, 
KM20160602,9,1,2,2,2,2,1,746, 
KM20160602,9,2,1,2,2,2,0,666, 
KM20160602,9,2,2,2,1,2,1,653, 
KM20160602,9,1,2,1,2,2,1,1240, 
KM20160602,9,2,1,2,1,2,1,520, 
KM20160602,9,1,1,1,3,1,1,693, 
KM20160602,9,1,1,1,2,1,1,586, 
KM20160602,9,2,1,2,3,2,1,653, 
KM20160602,9,1,1,2,1,2,0,653, 
KM20160602,9,1,2,2,1,1,1,493, 
KM20160602,9,2,1,1,1,2,1,533, 
KM20160602,9,2,1,1,3,2,0,773, 
KM20160602,9,2,2,2,2,2,1,533, 
KM20160602,9,2,2,2,3,2,1,480, 
KM20160602,9,2,2,2,2,2,1,400, 
KM20160602,9,2,2,2,1,2,1,520, 
KM20160602,9,2,1,1,3,2,0,507, 
KM20160602,9,1,1,2,2,2,0,640, 
KM20160602,9,2,1,1,1,2,1,653, 
KM20160602,9,1,2,2,2,2,1,573, 
KM20160602,9,1,2,1,2,2,1,866, 
KM20160602,9,2,2,2,2,2,1,613, 
KM20160602,9,2,2,1,2,2,1,520, 
KM20160602,9,1,2,1,3,2,0,547, 
KM20160602,9,2,1,2,2,1,1,946, 
KM20160602,9,1,2,1,1,2,0,360, 
KM20160602,9,1,1,1,2,1,1,880, 
KM20160602,9,2,1,2,2,1,1,507, 
KM20160602,9,2,1,2,2,1,1,440, 
KM20160602,9,2,2,1,1,2,1,600, 
KM20160602,9,1,2,1,3,1,1,947, 
KM20160602,9,1,2,2,1,1,1,906, 
KM20160602,9,1,2,1,2,2,1,946, 
KM20160602,9,1,1,1,3,1,1,1106, 
KM20160602,9,2,1,1,2,1,1,1053, 
KM20160602,9,1,2,2,1,2,0,733, 
KM20160602,9,2,2,1,1,2,1,533, 
KM20160602,9,1,1,2,2,2,0,426, 
KM20160602,9,2,1,1,1,1,0,587, 
KM20160602,9,1,2,1,3,2,0,626, 
KM20160602,9,1,2,2,2,2,1,1160, 
KM20160602,9,1,2,1,3,1,1,840, 
KM20160602,9,1,2,1,2,2,1,1026, 
KM20160602,9,2,2,1,2,2,1,760, 
KM20160602,9,2,1,1,2,1,1,507, 
KM20160602,9,2,1,1,2,1,1,666, 
KM20160602,9,2,1,1,1,2,1,546, 
KM20160602,9,1,2,2,3,1,0,1040, 
KM20160602,9,1,1,2,2,2,0,373, 
KM20160602,9,2,2,1,3,1,1,973, 
KM20160602,9,1,2,1,1,1,1,493, 
KM20160602,9,1,2,1,3,2,0,773, 
KM20160602,9,2,2,1,3,2,0,920, 
KM20160602,9,1,2,1,3,1,1,587, 
KM20160602,9,1,1,1,1,1,1,933, 
KM20160602,9,1,2,2,3,2,1,1173, 
KM20160602,9,1,1,2,3,2,1,787, 
KM20160602,9,1,1,2,3,2,1,506, 
KM20160602,9,2,1,2,3,1,0,1040, 
KM20160602,9,2,1,2,2,2,0,453, 
KM20160602,9,1,1,2,1,1,1,773, 
KM20160602,9,1,2,2,3,2,1,706, 
KM20160602,9,1,1,2,3,2,1,613, 
KM20160602,9,2,1,1,1,2,1,866, 
KM20160602,9,2,1,2,3,1,0,800, 
KM20160602,9,1,1,1,2,1,1,1773, 
KM20160602,9,2,2,1,1,2,1,760, 
KM20160602,9,2,2,2,1,2,1,480, 
KM20160602,9,2,2,2,1,2,1,560, 
KM20160602,9,2,1,1,1,2,1,560, 
KM20160602,9,2,1,2,1,2,1,507, 
KM20160602,9,2,1,2,2,1,1,1880, 
KM20160602,9,1,2,1,1,1,1,600, 
KM20160602,9,1,1,1,2,2,0,813, 
KM20160602,9,2,2,1,1,2,1,893, 
KM20160602,9,2,2,2,3,2,1,1013, 
KM20160602,9,1,2,2,1,1,1,800, 
KM20160602,9,1,2,1,1,1,1,600, 
KM20160602,9,1,1,2,3,2,1,1240, 
KM20160602,9,2,1,2,1,2,1,533, 
KM20160602,9,1,2,1,1,1,1,773, 
KM20160602,9,1,2,2,2,2,1,2772, 
KM20160602,9,1,2,1,3,2,0,613, 
KM20160602,9,1,1,2,1,1,1,866, 
KM20160602,9,2,2,2,2,1,0,1666, 
KM20160602,9,2,1,2,2,1,1,933, 
KM20160602,9,2,2,1,2,1,0,413, 
KM20160602,9,2,2,1,2,1,0,720, 
KM20160602,9,2,2,2,2,2,1,733, 
KM20160602,9,2,2,2,3,2,1,507, 
KM20160602,9,1,2,1,2,1,0,920, 
KM20160602,9,2,2,1,3,2,0,427, 
KM20160602,9,2,2,2,1,1,0,1106, 
KM20160602,9,2,1,1,3,1,1,1000, 
KM20160602,9,1,2,2,1,2,0,907, 
KM20160602,9,2,1,2,2,1,1,920, 
KM20160602,9,1,1,2,2,2,0,986, 
KM20160602,9,1,2,1,2,2,1,826, 
KM20160602,9,1,2,1,1,1,1,520, 
KM20160602,9,1,1,2,2,1,1,573, 
KM20160602,9,2,1,1,1,2,1,666, 
KM20160602,9,1,2,1,2,1,0,640, 
KM20160602,9,2,1,1,3,2,0,693, 
KM20160602,9,2,2,1,2,1,0,413, 
KM20160602,9,2,2,2,3,2,1,307, 
KM20160602,9,1,1,2,3,2,1,1226, 
KM20160602,9,2,2,1,3,1,1,493, 
KM20160602,9,1,2,2,2,2,1,426, 
KM20160602,9,1,1,2,3,2,1,853, 
KM20160602,9,1,1,1,1,1,1,746, 
KM20160602,9,2,1,2,1,2,1,747, 
KM20160602,9,2,2,2,3,2,1,2293, 
KM20160602,9,1,1,2,1,1,1,1133, 
KM20160602,9,2,1,2,3,2,1,760, 
KM20160602,9,1,2,2,3,2,1,840, 
KM20160602,9,1,2,1,3,1,1,1266, 
KM20160602,9,2,2,1,3,1,1,573, 
KM20160602,9,1,1,2,3,2,1,773, 
KM20160602,9,1,1,1,3,2,0,587, 
KM20160602,9,1,1,2,2,2,0,480, 
KM20160602,9,1,1,2,3,2,1,1560, 
KM20160602,9,1,2,2,3,2,1,733, 
KM20160602,9,1,2,2,1,1,1,1040, 
KM20160602,9,2,1,2,3,2,1,626, 
KM20160602,9,2,1,1,3,1,1,613, 
KM20160602,9,1,2,2,1,1,1,706, 
KM20160602,9,1,2,2,2,2,1,706, 
KM20160602,9,1,2,2,3,2,1,493, 
KM20160602,9,1,1,2,1,1,1,680, 
KM20160602,9,2,1,2,2,1,1,826, 
KM20160602,9,2,2,1,2,2,1,573, 
KM20160602,9,1,1,2,1,1,1,640, 
KM20160602,9,2,2,2,3,2,1,960, 
KM20160602,9,1,2,2,2,1,0,547, 
KM20160602,9,1,1,2,3,2,1,1600, 
KM20160602,9,2,2,2,3,2,1,440, 
KM20160602,9,2,2,2,3,1,0,653, 
KM20160602,9,2,1,1,2,2,0,813, 
KM20160602,9,2,2,2,2,2,1,773, 
KM20160602,9,2,2,1,1,1,0,493, 
KM20160602,9,1,1,1,2,2,0,733, 
KM20160602,9,1,2,2,1,1,1,1133, 
KM20160602,9,2,1,2,3,2,1,720, 
KM20160602,9,1,2,1,1,2,0,467, 
KM20160602,9,2,2,2,2,1,0,1547, 
KM20160602,9,1,1,1,2,1,1,666, 
KM20160602,9,2,2,1,1,2,1,507, 
KM20160602,9,1,1,1,3,2,0,666, 
KM20160602,9,1,1,1,1,1,1,733, 
KM20160602,9,2,1,1,2,2,0,1000, 
KM20160602,9,1,1,1,3,1,1,267, 
KM20160602,9,2,1,2,2,2,0,293, 
KM20160602,9,1,2,1,1,1,1,626, 
KM20160602,9,2,2,2,2,1,0,866, 
KM20160602,9,2,1,2,3,2,1,613, 
KM20160602,9,2,1,2,1,1,0,573, 
KM20160602,9,2,2,1,1,2,1,613, 
KM20160602,9,1,1,1,3,1,1,1146, 
KM20160602,9,2,1,2,3,2,1,2572, 
KM20160602,9,1,2,1,1,2,0,800, 
KM20160602,9,2,1,2,3,2,1,600, 
KM20160602,9,2,2,2,1,2,1,1120, 
KM20160602,9,1,2,2,3,2,1,1000, 
KM20160602,9,2,2,2,1,2,1,693, 
KM20160602,9,1,1,2,1,1,1,840, 
KM20160602,9,1,2,2,1,1,1,506, 
KM20160602,9,2,1,1,2,1,1,760, 
KM20160602,6,2,2,2,3,2,1,1866, 
KM20160602,6,2,1,2,1,2,1,840, 
KM20160602,6,1,1,2,1,1,1,613, 
KM20160602,6,1,1,2,1,1,1,653, 
KM20160602,6,1,2,2,1,1,1,600, 
KM20160602,6,1,1,2,3,2,1,706, 
KM20160602,6,1,1,1,1,1,1,720, 
KM20160602,6,2,1,1,1,2,1,400, 
KM20160602,6,2,1,1,3,1,1,1160, 
KM20160602,6,1,2,2,1,1,1,693, 
KM20160602,6,2,2,1,3,1,1,1813, 
KM20160602,6,1,1,1,1,1,1,773, 
KM20160602,6,1,1,1,3,1,1,520, 
KM20160602,6,2,2,2,1,2,1,880, 
KM20160602,6,1,2,2,1,1,1,453, 
KM20160602,6,1,2,1,3,2,0,613, 
KM20160602,6,2,1,2,3,1,0,560, 
KM20160602,6,1,2,2,3,1,0,680, 
KM20160602,6,2,2,1,1,2,1,520, 
KM20160602,6,1,2,2,1,1,1,533, 
KM20160602,6,1,2,1,3,2,0,960, 
KM20160602,6,1,2,2,1,1,1,547, 
KM20160602,6,2,2,2,3,2,1,773, 
KM20160602,6,1,1,1,3,1,1,480, 
KM20160602,6,1,1,2,1,2,0,813, 
KM20160602,6,2,1,1,3,1,1,1280, 
KM20160602,6,1,2,2,3,2,1,467, 
KM20160602,6,2,1,1,3,1,1,547, 
KM20160602,6,1,1,1,3,1,1,480, 
KM20160602,6,1,2,1,3,1,1,680, 
KM20160602,6,2,1,2,1,2,1,507, 
KM20160602,6,1,2,1,3,1,1,440, 
KM20160602,6,1,2,1,1,1,1,520, 
KM20160602,6,2,1,1,1,2,1,467, 
KM20160602,6,1,1,2,1,1,1,680, 
KM20160602,6,1,2,1,1,1,1,560, 
KM20160602,6,1,1,2,3,2,1,453, 
KM20160602,6,2,2,1,3,1,1,453, 
KM20160602,6,2,2,2,1,2,1,600, 
KM20160602,6,2,2,1,1,1,0,587, 
KM20160602,6,2,2,1,3,1,1,787, 
KM20160602,6,1,2,2,1,1,1,533, 
KM20160602,6,2,2,2,1,2,1,973, 
KM20160602,6,2,2,2,1,2,1,520, 
KM20160602,6,2,2,1,1,2,1,626, 
KM20160602,6,1,2,2,3,1,0,1426, 
KM20160602,6,2,2,2,3,2,1,480, 
KM20160602,6,2,2,2,1,2,1,800, 
KM20160602,6,2,1,2,3,2,1,800, 
KM20160602,6,1,2,1,1,1,1,467, 
KM20160602,6,2,2,1,3,1,1,880, 
KM20160602,6,1,1,2,1,1,1,560, 
KM20160602,6,2,2,1,3,1,1,560, 
KM20160602,6,1,2,2,1,1,1,653, 
KM20160602,6,1,2,2,1,1,1,520, 
KM20160602,6,2,2,2,3,2,1,626, 
KM20160602,6,2,1,1,3,1,1,560, 
KM20160602,6,2,2,2,3,2,1,573, 
KM20160602,6,2,1,2,1,2,1,520, 
KM20160602,6,2,1,1,3,1,1,626, 
KM20160602,6,1,1,1,3,1,1,426, 
KM20160602,6,2,1,1,1,2,1,893, 
KM20160602,6,1,2,2,1,1,1,520, 
KM20160602,6,2,2,1,1,1,0,413, 
KM20160602,6,2,2,2,1,2,1,373, 
KM20160602,6,2,1,2,1,2,1,347, 
KM20160602,6,1,1,2,1,2,0,573, 
KM20160602,6,2,1,1,3,1,1,986, 
KM20160602,6,1,1,1,3,2,0,1333, 
KM20160602,6,2,2,2,1,1,0,2919, 
KM20160602,6,2,2,1,3,1,1,786, 
KM20160602,6,1,1,2,1,1,1,573, 
KM20160602,6,2,2,2,3,2,1,467, 
KM20160602,6,1,2,1,1,2,0,547, 
KM20160602,6,1,2,2,3,2,1,626, 
KM20160602,6,1,1,2,3,2,1,640, 
KM20160602,6,2,1,1,3,1,1,546, 
KM20160602,6,1,2,1,3,1,1,1720, 
KM20160602,6,1,1,1,3,1,1,467, 
KM20160602,6,1,1,1,1,1,1,387, 
KM20160602,6,2,1,1,1,2,1,333, 
KM20160602,6,2,1,1,1,2,1,680, 
KM20160602,6,1,1,1,3,2,0,693, 
KM20160602,6,2,2,1,1,2,1,733, 
KM20160602,6,2,2,1,1,2,1,733, 
KM20160602,6,1,1,2,1,1,1,440, 
KM20160602,6,1,2,1,3,2,0,906, 
KM20160602,6,2,1,1,1,2,1,1893, 
KM20160602,6,1,1,1,1,1,1,427, 
KM20160602,6,2,1,2,3,2,1,440, 
KM20160602,6,2,1,2,3,2,1,307, 
KM20160602,6,2,2,1,1,1,0,373, 
KM20160602,6,1,2,1,1,2,0,1586, 
KM20160602,6,2,2,2,3,1,0,613, 
KM20160602,6,2,2,2,1,2,1,600, 
KM20160602,6,2,2,2,3,1,0,933, 
KM20160602,6,2,1,1,1,2,1,2039, 
KM20160602,6,1,2,1,3,1,1,480, 
KM20160602,6,2,1,1,3,1,1,453, 
KM20160602,6,2,2,1,1,2,1,307, 
KM20160602,6,1,1,2,3,1,0,467, 
KM20160602,6,2,2,1,3,1,1,587, 
KM20160602,6,2,1,2,1,2,1,746, 
KM20160602,6,2,2,2,3,2,1,866, 
KM20160602,6,1,1,1,3,1,1,626, 
KM20160602,6,1,1,2,3,2,1,507, 
KM20160602,6,1,2,1,3,2,0,440, 
KM20160602,6,2,1,1,1,1,0,840, 
KM20160602,6,2,2,2,3,2,1,706, 
KM20160602,6,1,1,1,1,1,1,400, 
KM20160602,6,1,2,2,3,2,1,640, 
KM20160602,6,1,2,2,3,1,0,1386, 
KM20160602,6,1,1,1,3,1,1,1973, 
KM20160602,6,1,2,2,1,1,1,693, 
KM20160602,6,1,1,1,3,2,0,1453, 
KM20160602,6,1,1,1,1,1,1,546, 
KM20160602,6,1,1,1,1,1,1,387, 
KM20160602,6,2,1,2,3,2,1,547, 
KM20160602,6,1,1,2,1,2,0,786, 
KM20160602,6,2,1,1,1,2,1,360, 
KM20160602,6,1,2,2,3,1,0,720, 
KM20160602,6,1,2,1,1,1,1,426, 
KM20160602,6,1,1,2,3,2,1,547, 
KM20160602,6,2,2,1,1,2,1,906, 
KM20160602,6,2,1,2,3,2,1,507, 
KM20160602,6,1,1,1,1,1,1,453, 
KM20160602,6,1,1,2,1,1,1,520, 
KM20160602,6,2,1,2,3,1,0,600, 
KM20160602,6,2,1,2,1,2,1,1200, 
KM20160602,6,1,1,2,3,2,1,560, 
KM20160602,6,2,2,1,3,1,1,720, 
KM20160602,6,2,1,1,3,2,0,1253, 
KM20160602,6,2,1,2,1,2,1,667, 
KM20160602,6,1,1,1,3,1,1,506, 
KM20160602,6,1,2,1,1,1,1,400, 
KM20160602,6,2,1,1,1,2,1,666, 
KM20160602,6,2,1,2,1,2,1,387, 
KM20160602,6,1,2,1,3,1,1,2039, 
KM20160602,6,1,1,2,1,1,1,1786, 
KM20160602,6,1,2,1,1,2,0,880, 
KM20160602,6,2,2,1,1,2,1,387, 
KM20160602,6,2,1,1,3,2,0,773, 
KM20160602,6,1,1,1,1,1,1,440, 
KM20160602,6,1,2,1,1,1,1,533, 
KM20160602,6,2,2,1,1,1,0,547, 
KM20160602,6,1,1,2,3,2,1,986, 
KM20160602,6,2,1,2,3,2,1,520, 
KM20160602,6,2,1,2,3,2,1,347, 
KM20160602,6,2,1,1,1,2,1,1080, 
KM20160602,6,1,2,1,1,1,1,960, 
KM20160602,6,1,2,1,1,1,1,440, 
KM20160602,6,2,2,1,1,2,1,453, 
KM20160602,6,1,2,1,3,1,1,600, 
KM20160602,6,2,2,1,3,2,0,520, 
KM20160602,6,2,1,1,3,1,1,453, 
KM20160602,6,2,1,2,3,2,1,1466, 
KM20160602,6,2,2,2,1,2,1,1840, 
KM20160602,6,1,1,1,1,2,0,360, 
KM20160602,6,2,1,2,1,2,1,387, 
KM20160602,6,1,2,2,3,1,0,400, 
KM20160602,6,2,1,2,1,2,1,666, 
KM20160602,6,1,2,2,3,1,0,933, 
KM20160602,6,1,1,2,1,1,1,800, 
KM20160602,6,1,2,1,1,1,1,653, 
KM20160602,6,2,2,1,3,2,0,480, 
KM20160602,6,2,2,2,1,2,1,573, 
KM20160602,6,1,1,1,1,1,1,426, 
KM20160602,6,2,1,2,3,2,1,920, 
KM20160602,6,2,1,1,1,2,1,493, 
KM20160602,6,2,1,2,1,2,1,653, 
KM20160602,6,1,2,2,3,2,1,626, 
KM20160602,6,1,1,2,3,2,1,800, 
KM20160602,6,1,2,2,3,1,0,1719, 
KM20160602,6,1,2,1,3,2,0,453, 
KM20160602,6,1,2,2,3,2,1,320, 
KM20160602,6,2,1,2,3,2,1,467, 
KM20160602,6,2,2,1,3,1,1,546, 
KM20160602,6,2,2,2,1,2,1,773, 
KM20160602,6,1,2,2,1,1,1,587, 
KM20160602,6,2,2,2,1,2,1,400, 
KM20160602,6,1,2,1,3,1,1,507, 
KM20160602,6,1,1,1,1,1,1,467, 
KM20160602,6,1,2,2,1,2,0,640, 
KM20160602,6,1,1,2,3,1,0,693, 
KM20160602,6,2,2,1,3,1,1,906, 
KM20160602,6,2,1,2,1,1,0,267, 
KM20160602,6,2,2,2,3,2,1,1559, 
KM20160602,6,2,2,2,3,2,1,493, 
KM20160602,6,2,1,1,3,1,1,1746, 
KM20160602,6,1,1,2,3,2,1,600, 
KM20160602,6,1,1,1,3,2,0,880, 
KM20160602,6,1,1,2,3,2,1,693, 
KM20160602,1,2,1,1,1,2,1,240, 
KM20160602,1,1,1,1,1,1,1,133, 
KM20160602,1,2,1,2,1,2,1,13, 
KM20160602,1,2,2,1,1,2,1,13, 
KM20160602,1,2,2,2,1,2,1,1400, 
KM20160602,1,2,1,2,1,2,1,173, 
KM20160602,1,1,2,1,1,1,1,1160, 
KM20160602,1,1,2,1,1,1,1,600, 
KM20160602,1,2,1,2,1,2,1,13, 
KM20160602,1,1,1,2,1,1,1,13, 
KM20160602,1,1,1,2,1,1,1,13, 
KM20160602,1,1,2,1,1,1,1,107, 
